research_scope,source_dof,seeds,trees,rate_profile,static_ratio,loss,loss_num,loss_den,receivers,feedback_rtt_ticks,protocol,receiver_observations,receiver_completion_ticks_sum,mean_receiver_completion_ticks,p95_receiver_completion_ticks,barrier_completion_ticks_sum,mean_barrier_completion_ticks,p95_barrier_completion_ticks,sender_stop_ticks_sum,mean_sender_stop_ticks,p95_sender_stop_ticks,total_emissions_sum,mean_total_emissions,p95_total_emissions,ownership_wasted_deliveries_sum,mean_ownership_wasted_deliveries,p95_ownership_wasted_deliveries,post_completion_tail_deliveries_sum,mean_post_completion_tail_deliveries,p95_post_completion_tail_deliveries,post_completion_tail_emissions_sum,mean_post_completion_tail_emissions,p95_post_completion_tail_emissions,opportunity_weighted_tree_utilization
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,8,ge-long-1.089pct,11,1010,8,512,pooled_rounds,4096,20301296,4956.371094,5165,2687579,5249.177734,5864,2949723,5761.177734,6376,4346167,8488.607422,8763,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.786287748
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,static-8to1,8,ge-long-1.089pct,11,1010,8,512,pooled_carousel,4096,18098854,4418.665527,4550,2319561,4530.392578,4687,2581705,5042.392578,5199,4837433,9448.111328,9741,0,0.000000,0,4735606,9249.230469,11066,490073,957.173828,959,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,none,0,1,1,8,equal_split_striping,512,2359296,4608.000000,4608,2359296,4608.000000,4608,2363392,4616.000000,4616,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.947380594
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,none,0,1,1,8,rate_proportional_striping,512,2359296,4608.000000,4608,2359296,4608.000000,4608,2363392,4616.000000,4616,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.947380594
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,none,0,1,1,8,per_stripe_fec,512,2359296,4608.000000,4608,2359296,4608.000000,4608,2359808,4609.000000,4609,4423680,8640.000000,8640,229376,448.000000,448,0,0.000000,0,0,0.000000,0,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,none,0,1,1,8,pooled_rounds,512,2237440,4370.000000,4370,2237440,4370.000000,4370,2241536,4378.000000,4378,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.998293931
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,none,0,1,1,8,pooled_carousel,512,2237440,4370.000000,4370,2237440,4370.000000,4370,2241536,4378.000000,4378,4201472,8206.000000,8206,0,0.000000,0,7168,14.000000,14,7168,14.000000,14,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,none,0,1,1,64,equal_split_striping,512,2359296,4608.000000,4608,2359296,4608.000000,4608,2392064,4672.000000,4672,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.936014625
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,none,0,1,1,64,rate_proportional_striping,512,2359296,4608.000000,4608,2359296,4608.000000,4608,2392064,4672.000000,4672,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.936014625
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,none,0,1,1,64,per_stripe_fec,512,2359296,4608.000000,4608,2359296,4608.000000,4608,2359808,4609.000000,4609,4423680,8640.000000,8640,229376,448.000000,448,0,0.000000,0,0,0.000000,0,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,none,0,1,1,64,pooled_rounds,512,2237440,4370.000000,4370,2237440,4370.000000,4370,2270208,4434.000000,4434,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.985681627
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,none,0,1,1,64,pooled_carousel,512,2237440,4370.000000,4370,2237440,4370.000000,4370,2270208,4434.000000,4434,4255232,8311.000000,8311,0,0.000000,0,60928,119.000000,119,60928,119.000000,119,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,none,0,1,1,512,equal_split_striping,512,2359296,4608.000000,4608,2359296,4608.000000,4608,2621440,5120.000000,5120,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.854045038
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,none,0,1,1,512,rate_proportional_striping,512,2359296,4608.000000,4608,2359296,4608.000000,4608,2621440,5120.000000,5120,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.854045038
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,none,0,1,1,512,per_stripe_fec,512,2359296,4608.000000,4608,2359296,4608.000000,4608,2359808,4609.000000,4609,4423680,8640.000000,8640,229376,448.000000,448,0,0.000000,0,0,0.000000,0,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,none,0,1,1,512,pooled_rounds,512,2237440,4370.000000,4370,2237440,4370.000000,4370,2499584,4882.000000,4882,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.895202710
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,none,0,1,1,512,pooled_carousel,512,2237440,4370.000000,4370,2237440,4370.000000,4370,2499584,4882.000000,4882,4685312,9151.000000,9151,0,0.000000,0,491008,959.000000,959,491008,959.000000,959,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,none,0,1,3,8,equal_split_striping,1536,7077888,4608.000000,4608,2359296,4608.000000,4608,2363392,4616.000000,4616,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.947380594
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,none,0,1,3,8,rate_proportional_striping,1536,7077888,4608.000000,4608,2359296,4608.000000,4608,2363392,4616.000000,4616,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.947380594
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,none,0,1,3,8,per_stripe_fec,1536,7077888,4608.000000,4608,2359296,4608.000000,4608,2359808,4609.000000,4609,4423680,8640.000000,8640,688128,1344.000000,1344,0,0.000000,0,0,0.000000,0,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,none,0,1,3,8,pooled_rounds,1536,6712320,4370.000000,4370,2237440,4370.000000,4370,2241536,4378.000000,4378,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.998293931
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,none,0,1,3,8,pooled_carousel,1536,6712320,4370.000000,4370,2237440,4370.000000,4370,2241536,4378.000000,4378,4201472,8206.000000,8206,0,0.000000,0,21504,42.000000,42,7168,14.000000,14,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,none,0,1,3,64,equal_split_striping,1536,7077888,4608.000000,4608,2359296,4608.000000,4608,2392064,4672.000000,4672,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.936014625
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,none,0,1,3,64,rate_proportional_striping,1536,7077888,4608.000000,4608,2359296,4608.000000,4608,2392064,4672.000000,4672,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.936014625
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,none,0,1,3,64,per_stripe_fec,1536,7077888,4608.000000,4608,2359296,4608.000000,4608,2359808,4609.000000,4609,4423680,8640.000000,8640,688128,1344.000000,1344,0,0.000000,0,0,0.000000,0,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,none,0,1,3,64,pooled_rounds,1536,6712320,4370.000000,4370,2237440,4370.000000,4370,2270208,4434.000000,4434,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.985681627
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,none,0,1,3,64,pooled_carousel,1536,6712320,4370.000000,4370,2237440,4370.000000,4370,2270208,4434.000000,4434,4255232,8311.000000,8311,0,0.000000,0,182784,357.000000,357,60928,119.000000,119,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,none,0,1,3,512,equal_split_striping,1536,7077888,4608.000000,4608,2359296,4608.000000,4608,2621440,5120.000000,5120,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.854045038
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,none,0,1,3,512,rate_proportional_striping,1536,7077888,4608.000000,4608,2359296,4608.000000,4608,2621440,5120.000000,5120,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.854045038
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,none,0,1,3,512,per_stripe_fec,1536,7077888,4608.000000,4608,2359296,4608.000000,4608,2359808,4609.000000,4609,4423680,8640.000000,8640,688128,1344.000000,1344,0,0.000000,0,0,0.000000,0,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,none,0,1,3,512,pooled_rounds,1536,6712320,4370.000000,4370,2237440,4370.000000,4370,2499584,4882.000000,4882,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.895202710
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,none,0,1,3,512,pooled_carousel,1536,6712320,4370.000000,4370,2237440,4370.000000,4370,2499584,4882.000000,4882,4685312,9151.000000,9151,0,0.000000,0,1473024,2877.000000,2877,491008,959.000000,959,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,none,0,1,8,8,equal_split_striping,4096,18874368,4608.000000,4608,2359296,4608.000000,4608,2363392,4616.000000,4616,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.947380594
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,none,0,1,8,8,rate_proportional_striping,4096,18874368,4608.000000,4608,2359296,4608.000000,4608,2363392,4616.000000,4616,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.947380594
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,none,0,1,8,8,per_stripe_fec,4096,18874368,4608.000000,4608,2359296,4608.000000,4608,2359808,4609.000000,4609,4423680,8640.000000,8640,1835008,3584.000000,3584,0,0.000000,0,0,0.000000,0,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,none,0,1,8,8,pooled_rounds,4096,17899520,4370.000000,4370,2237440,4370.000000,4370,2241536,4378.000000,4378,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.998293931
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,none,0,1,8,8,pooled_carousel,4096,17899520,4370.000000,4370,2237440,4370.000000,4370,2241536,4378.000000,4378,4201472,8206.000000,8206,0,0.000000,0,57344,112.000000,112,7168,14.000000,14,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,none,0,1,8,64,equal_split_striping,4096,18874368,4608.000000,4608,2359296,4608.000000,4608,2392064,4672.000000,4672,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.936014625
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,none,0,1,8,64,rate_proportional_striping,4096,18874368,4608.000000,4608,2359296,4608.000000,4608,2392064,4672.000000,4672,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.936014625
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,none,0,1,8,64,per_stripe_fec,4096,18874368,4608.000000,4608,2359296,4608.000000,4608,2359808,4609.000000,4609,4423680,8640.000000,8640,1835008,3584.000000,3584,0,0.000000,0,0,0.000000,0,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,none,0,1,8,64,pooled_rounds,4096,17899520,4370.000000,4370,2237440,4370.000000,4370,2270208,4434.000000,4434,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.985681627
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,none,0,1,8,64,pooled_carousel,4096,17899520,4370.000000,4370,2237440,4370.000000,4370,2270208,4434.000000,4434,4255232,8311.000000,8311,0,0.000000,0,487424,952.000000,952,60928,119.000000,119,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,none,0,1,8,512,equal_split_striping,4096,18874368,4608.000000,4608,2359296,4608.000000,4608,2621440,5120.000000,5120,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.854045038
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,none,0,1,8,512,rate_proportional_striping,4096,18874368,4608.000000,4608,2359296,4608.000000,4608,2621440,5120.000000,5120,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.854045038
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,none,0,1,8,512,per_stripe_fec,4096,18874368,4608.000000,4608,2359296,4608.000000,4608,2359808,4609.000000,4609,4423680,8640.000000,8640,1835008,3584.000000,3584,0,0.000000,0,0,0.000000,0,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,none,0,1,8,512,pooled_rounds,4096,17899520,4370.000000,4370,2237440,4370.000000,4370,2499584,4882.000000,4882,4194304,8192.000000,8192,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.895202710
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,none,0,1,8,512,pooled_carousel,4096,17899520,4370.000000,4370,2237440,4370.000000,4370,2499584,4882.000000,4882,4685312,9151.000000,9151,0,0.000000,0,3928064,7672.000000,7672,491008,959.000000,959,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,bec-0.5pct,5,1000,1,8,equal_split_striping,512,2394072,4675.921875,4704,2394072,4675.921875,4704,2398168,4683.921875,4712,4215363,8233.130859,8243,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.938317660
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,bec-0.5pct,5,1000,1,8,rate_proportional_striping,512,2394072,4675.921875,4704,2394072,4675.921875,4704,2398168,4683.921875,4712,4215363,8233.130859,8243,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.938317660
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,bec-0.5pct,5,1000,1,8,per_stripe_fec,512,2391872,4671.625000,4696,2391872,4671.625000,4696,2392384,4672.625000,4697,4483847,8757.513672,8804,267134,521.746094,564,0,0.000000,0,0,0.000000,0,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,bec-0.5pct,5,1000,1,8,pooled_rounds,512,2253582,4401.527344,4410,2253582,4401.527344,4410,2257678,4409.527344,4418,4215328,8233.062500,8243,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.996550289
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,bec-0.5pct,5,1000,1,8,pooled_carousel,512,2249120,4392.812500,4400,2249120,4392.812500,4400,2253216,4400.812500,4408,4221559,8245.232422,8257,0,0.000000,0,6194,12.097656,14,6221,12.150391,14,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,bec-0.5pct,5,1000,1,64,equal_split_striping,512,2427561,4741.330078,4800,2427561,4741.330078,4800,2460329,4805.330078,4864,4215373,8233.150391,8243,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.914590650
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,bec-0.5pct,5,1000,1,64,rate_proportional_striping,512,2427561,4741.330078,4800,2427561,4741.330078,4800,2460329,4805.330078,4864,4215373,8233.150391,8243,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.914590650
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,bec-0.5pct,5,1000,1,64,per_stripe_fec,512,2391872,4671.625000,4696,2391872,4671.625000,4696,2392384,4672.625000,4697,4483847,8757.513672,8804,267134,521.746094,564,0,0.000000,0,0,0.000000,0,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,bec-0.5pct,5,1000,1,64,pooled_rounds,512,2288278,4469.292969,4523,2288278,4469.292969,4523,2321046,4533.292969,4587,4215341,8233.087891,8243,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.969325792
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,bec-0.5pct,5,1000,1,64,pooled_carousel,512,2249120,4392.812500,4400,2249120,4392.812500,4400,2281888,4456.812500,4464,4275319,8350.232422,8362,0,0.000000,0,59655,116.513672,119,59981,117.150391,119,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,bec-0.5pct,5,1000,1,512,equal_split_striping,512,2698824,5271.140625,5696,2698824,5271.140625,5696,2960968,5783.140625,6208,4215381,8233.166016,8243,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.759840396
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,bec-0.5pct,5,1000,1,512,rate_proportional_striping,512,2698824,5271.140625,5696,2698824,5271.140625,5696,2960968,5783.140625,6208,4215381,8233.166016,8243,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.759840396
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,bec-0.5pct,5,1000,1,512,per_stripe_fec,512,2391872,4671.625000,4696,2391872,4671.625000,4696,2392384,4672.625000,4697,4483847,8757.513672,8804,267134,521.746094,564,0,0.000000,0,0,0.000000,0,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,bec-0.5pct,5,1000,1,512,pooled_rounds,512,2560595,5001.162109,5417,2560595,5001.162109,5417,2822739,5513.162109,5929,4215336,8233.078125,8243,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.796938488
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,bec-0.5pct,5,1000,1,512,pooled_carousel,512,2249120,4392.812500,4400,2249120,4392.812500,4400,2511264,4904.812500,4912,4705399,9190.232422,9202,0,0.000000,0,487572,952.289062,957,490061,957.150391,959,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,bec-0.5pct,5,1000,3,8,equal_split_striping,1536,7182760,4676.276042,4704,2400576,4688.625000,4712,2404672,4696.625000,4720,4223243,8248.521484,8258,23898,46.675781,64,0,0.000000,0,0,0.000000,0,0.937526750
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,bec-0.5pct,5,1000,3,8,rate_proportional_striping,1536,7182760,4676.276042,4704,2400576,4688.625000,4712,2404672,4696.625000,4720,4223243,8248.521484,8258,23898,46.675781,64,0,0.000000,0,0,0.000000,0,0.937526750
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,bec-0.5pct,5,1000,3,8,per_stripe_fec,1536,7175088,4671.281250,4696,2398008,4683.609375,4704,2398520,4684.609375,4705,4495357,8779.994141,8820,836188,1633.179688,1752,0,0.000000,0,0,0.000000,0,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,bec-0.5pct,5,1000,3,8,pooled_rounds,1536,6759488,4400.708333,4408,2255017,4404.330078,4414,2259113,4412.330078,4422,4217971,8238.224609,8247,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.996515479
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,bec-0.5pct,5,1000,3,8,pooled_carousel,1536,6747235,4392.731120,4400,2250452,4395.414062,4400,2254548,4403.414062,4408,4224235,8250.458984,8257,0,0.000000,0,26885,52.509766,72,6257,12.220703,14,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,bec-0.5pct,5,1000,3,64,equal_split_striping,1536,7277386,4737.881510,4808,2436802,4759.378906,4816,2469570,4823.378906,4880,4223253,8248.541016,8258,23906,46.691406,64,0,0.000000,0,0,0.000000,0,0.912867351
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,bec-0.5pct,5,1000,3,64,rate_proportional_striping,1536,7277386,4737.881510,4808,2436802,4759.378906,4816,2469570,4823.378906,4880,4223253,8248.541016,8258,23906,46.691406,64,0,0.000000,0,0,0.000000,0,0.912867351
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,bec-0.5pct,5,1000,3,64,per_stripe_fec,1536,7175088,4671.281250,4696,2398008,4683.609375,4704,2398520,4684.609375,4705,4495357,8779.994141,8820,836188,1633.179688,1752,0,0.000000,0,0,0.000000,0,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,bec-0.5pct,5,1000,3,64,pooled_rounds,1536,6852348,4461.164062,4521,2290458,4473.550781,4525,2323226,4537.550781,4589,4217984,8238.250000,8247,0,0.000000,0,0,0.000000,0,0,0.000000,0,0.968998590
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,bec-0.5pct,5,1000,3,64,pooled_carousel,1536,6747235,4392.731120,4400,2250452,4395.414062,4400,2283220,4459.414062,4464,4277995,8355.458984,8362,0,0.000000,0,187329,365.876953,386,60017,117.220703,119,1.000000000
MODEL-LEVEL EVIDENCE - ideal DoF - NOT WAN measurement,8192,512,8,periodic-fast-slow-alternation,,bec-0.5pct,5,1000,3,512,equal_split_striping,1536,8038777,5233.578776,5704,2731081,5334.142578,5712,2993225,5846.142578,6224,4223271,8248.576172,8258,23952,46.781250,64,0,0.000000,0,0,0.000000,0,0.753051911
